match_id,team_name,press_pct,progressive_passes,key_passes,crosses
245,West Ham,0.1780821917808219,113.0,0.0,0.0
246,Everton,0.3382352941176471,127.0,0.0,0.0
246,Fulham,0.20967741935483872,130.0,0.0,0.0
247,Chelsea,0.2753623188405797,143.0,0.0,0.0
247,Wolves,0.1864406779661017,115.0,0.0,0.0
248,Brentford,0.25757575757575757,146.0,0.0,0.0
248,Newcastle,0.38333333333333336,142.0,0.0,0.0
249,Brighton,0.2361111111111111,167.0,0.0,0.0
249,Crystal Palace,0.2638888888888889,118.0,0.0,0.0
250,Liverpool,0.208955223880597,160.0,0.0,0.0
250,Man City,0.27692307692307694,123.0,0.0,0.0
251,Chelsea,0.4230769230769231,115.0,0.0,0.0
251,Leeds,0.17073170731707318,117.0,0.0,0.0
252,Bournemouth,0.20270270270270271,119.0,0.0,0.0
252,Everton,0.3728813559322034,153.0,0.0,0.0
253,Newcastle,0.34375,118.0,0.0,0.0
253,Tottenham,0.2857142857142857,127.0,0.0,0.0
254,Man Utd,0.2465753424657534,147.0,0.0,0.0
254,West Ham,0.208955223880597,100.0,0.0,0.0
255,Aston Villa,0.2222222222222222,128.0,0.0,0.0
255,Brighton,0.30434782608695654,141.0,0.0,0.0
256,Burnley,0.29333333333333333,119.0,0.0,0.0
256,Crystal Palace,0.373134328358209,172.0,0.0,0.0
257,Fulham,0.2602739726027397,119.0,0.0,0.0
257,Man City,0.3698630136986301,124.0,0.0,0.0
258,Nottingham Forest,0.2571428571428571,144.0,0.0,0.0
258,Wolves,0.2641509433962264,109.0,0.0,0.0
259,Liverpool,0.2545454545454545,139.0,0.0,0.0
259,Sunderland,0.24074074074074073,124.0,0.0,0.0
260,Arsenal,0.39655172413793105,121.0,0.0,0.0
260,Brentford,0.16129032258064516,113.0,0.0,0.0
261,Arsenal,0.3793103448275862,150.0,0.0,0.0
261,Wolves,0.16455696202531644,136.0,0.0,0.0
262,Aston Villa,0.4,143.0,0.0,0.0
262,Leeds,0.3235294117647059,88.0,0.0,0.0
263,Brentford,0.23529411764705882,153.0,0.0,0.0
263,Brighton,0.35,136.0,0.0,0.0
264,Burnley,0.20967741935483872,95.0,0.0,0.0
264,Chelsea,0.48333333333333334,128.0,0.0,0.0
265,Bournemouth,0.23529411764705882,152.0,0.0,0.0
265,West Ham,0.3026315789473684,144.0,0.0,0.0
266,Man City,0.3283582089552239,125.0,0.0,0.0
266,Newcastle,0.2727272727272727,117.0,0.0,0.0
267,Crystal Palace,0.2857142857142857,151.0,0.0,0.0
267,Wolves,0.3235294117647059,107.0,0.0,0.0
268,Liverpool,0.373134328358209,150.0,0.0,0.0
268,Nottingham Forest,0.3411764705882353,118.0,0.0,0.0
269,Fulham,0.2535211267605634,112.0,0.0,0.0
269,Sunderland,0.31746031746031744,144.0,0.0,0.0
270,Arsenal,0.5747126436781609,149.0,0.0,0.0
270,Tottenham,0.2289156626506024,115.0,0.0,0.0
271,Everton,0.3176470588235294,126.0,0.0,0.0
271,Man Utd,0.20833333333333334,147.0,0.0,0.0
272,Aston Villa,0.5,155.0,0.0,0.0
272,Wolves,0.13432835820895522,107.0,0.0,0.0
273,Bournemouth,0.3698630136986301,170.0,0.0,0.0
273,Sunderland,0.3561643835616438,147.0,0.0,0.0
274,Brentford,0.34328358208955223,136.0,0.0,0.0
274,Burnley,0.3018867924528302,112.0,0.0,0.0
275,Liverpool,0.2878787878787879,122.0,0.0,0.0
275,West Ham,0.38028169014084506,118.0,0.0,0.0
276,Everton,0.23529411764705882,103.0,0.0,0.0
276,Newcastle,0.38333333333333336,144.0,0.0,0.0
277,Leeds,0.3728813559322034,109.0,0.0,0.0
277,Man City,0.23404255319148937,152.0,0.0,0.0
278,Brighton,0.45,117.0,0.0,0.0
278,Nottingham Forest,0.1774193548387097,117.0,0.0,0.0
279,Fulham,0.2857142857142857,136.0,0.0,0.0
279,Tottenham,0.2571428571428571,143.0,0.0,0.0
280,Crystal Palace,0.29508196721311475,142.0,0.0,0.0
280,Man Utd,0.28125,142.0,0.0,0.0
281,Arsenal,0.5084745762711864,107.0,0.0,0.0
281,Chelsea,0.12857142857142856,119.0,0.0,0.0
282,Bournemouth,0.3614457831325301,129.0,0.0,0.0
282,Brentford,0.28378378378378377,154.0,0.0,0.0
283,Burnley,0.2077922077922078,110.0,0.0,0.0
283,Everton,0.3424657534246575,154.0,0.0,0.0
284,Leeds,0.39705882352941174,174.0,0.0,0.0
284,Sunderland,0.22413793103448276,115.0,0.0,0.0
285,Liverpool,0.38028169014084506,155.0,0.0,0.0
285,Wolves,0.13333333333333333,104.0,0.0,0.0
286,Aston Villa,0.28846153846153844,117.0,0.0,0.0
286,Chelsea,0.4067796610169492,118.0,0.0,0.0
287,Arsenal,0.2962962962962963,130.0,0.0,0.0
287,Brighton,0.23684210526315788,158.0,0.0,0.0
288,Fulham,0.35714285714285715,174.0,0.0,0.0
288,West Ham,0.2786885245901639,128.0,0.0,0.0
289,Man City,0.3968253968253968,170.0,0.0,0.0
289,Nottingham Forest,0.16417910447761194,121.0,0.0,0.0
290,Man Utd,0.30158730158730157,138.0,0.0,0.0
290,Newcastle,0.2676056338028169,114.0,0.0,0.0
291,Crystal Palace,0.2413793103448276,110.0,0.0,0.0
291,Tottenham,0.26785714285714285,100.0,0.0,0.0
